page_url,image_url,label,score,reason
https://www.mcr.pt/noticias/espolio-do-museu-da-ceramica,https://www.mcr.pt/uploads/museuceramica.jpg?file=_FiGJAbom6AwsVePiibVDw,normal,0.0000,model_load_failed_oserror
